Place name,Total Score,Street,City,State,Country Code,Website,Phone,Categories,URL,Category Name,Demo Website URL
Tea Trend Cafeteria,3.8,Siji St,,Abu Dhabi,AE,,+971 2 633 6656,"Cafeteria, Cafe, Traditional teahouse",https://www.google.com/maps/search/?api=1&query=Tea%20Trend%20Cafeteria&query_place_id=ChIJw6DXmW9mXj4R1APhWxmaAjI,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/tea-trend-cafeteria-361.html
Good Choice Cafeteria (Electra street),3.8,Electra,,Abu Dhabi,AE,,+971 52 727 9355,"Cafeteria, Fast food restaurant",https://www.google.com/maps/search/?api=1&query=Good%20Choice%20Cafeteria%20(Electra%20street)&query_place_id=ChIJDc4uattpXj4R44PnbwrRwP8,Cafeteria,https://abdulbaasithere.github.io/cafe-leads-demo/good-choice-cafeteria-electra-street.html
Earth Bistro,3.0,CHJ6+46H Al Raha Gardens Community Market - Kenza Plaza,,Abu Dhabi,AE,,+971 55 872 7815,Açaí shop,https://www.google.com/maps/search/?api=1&query=Earth%20Bistro&query_place_id=ChIJ1fy6cdVFXj4RI3CPHLzyL_o,Açaí shop,https://abdulbaasithere.github.io/cafe-leads-demo/earth-bistro.html
Chiquita Mexican Bistro,4.9,17 Al Ghalah St,,Abu Dhabi,AE,,+971 2 245 8029,Restaurant,https://www.google.com/maps/search/?api=1&query=Chiquita%20Mexican%20Bistro&query_place_id=ChIJwblcTO5pXj4RMVonWMvvBF8,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/chiquita-mexican-bistro.html
La Serre Abu Dhabi,4.3,"VIP valet parking, Main Entrance - Yas Mall",,Abu Dhabi,AE,,+971 2 658 5835,Restaurant,https://www.google.com/maps/search/?api=1&query=La%20Serre%20Abu%20Dhabi&query_place_id=ChIJT2nQqhFFXj4RYIIUzcbNYkw,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/la-serre-abu-dhabi.html
La Brasserie,3.8,"Located within The Venetian Village, at The Ritz-Carlton Abu Dhabi - 3rd St",,Abu Dhabi,AE,,,French restaurant,https://www.google.com/maps/search/?api=1&query=La%20Brasserie&query_place_id=ChIJDWJxDtdDXj4RDrh1lDSiFiU,French restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/la-brasserie.html
Yas Mall Food Court,4.4,FJQ5+X8X - 150 Ad Durar St,,Abu Dhabi,AE,,,Shopping mall,https://www.google.com/maps/search/?api=1&query=Yas%20Mall%20Food%20Court&query_place_id=ChIJ__9ipdpFXj4R43Ne_OAuIks,Shopping mall,https://abdulbaasithere.github.io/cafe-leads-demo/yas-mall-food-court.html
Reem Mall Food Court,3.8,FCQ2+CVW - Al Reem St,,Abu Dhabi,AE,,,Store,https://www.google.com/maps/search/?api=1&query=Reem%20Mall%20Food%20Court&query_place_id=ChIJQ-K96b1nXj4RnNzN58A3T9E,Store,https://abdulbaasithere.github.io/cafe-leads-demo/reem-mall-food-court.html
Adnoc Food Court,3.8,9GW5+F37,,Abu Dhabi,AE,,+971 2 449 4948,Food court,https://www.google.com/maps/search/?api=1&query=Adnoc%20Food%20Court&query_place_id=ChIJ0SstRf5BXj4Rn34xjwuVYzo,Food court,https://abdulbaasithere.github.io/cafe-leads-demo/adnoc-food-court.html
ChuLiuXiang Chinese food court,4.1,9GGJ+G2X,,Abu Dhabi,AE,,+971 2 671 2517,Chinese restaurant,https://www.google.com/maps/search/?api=1&query=ChuLiuXiang%20Chinese%20food%20court&query_place_id=ChIJ2fy_OSRHXj4R0GOyPa0N8W0,Chinese restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/chuliuxiang-chinese-food-court.html
Aliya,3.6,24 Yaw Hirayth St,,Abu Dhabi,AE,,+971 2 645 0564,Food court,https://www.google.com/maps/search/?api=1&query=Aliya&query_place_id=ChIJ_XiVxY43Xj4RGS44OZ26i64,Food court,https://abdulbaasithere.github.io/cafe-leads-demo/aliya.html
Food,,a,,Abu Dhabi,AE,,,Food court,https://www.google.com/maps/search/?api=1&query=Food&query_place_id=ChIJU3aVtsFHXj4RomX5KTxUwJg,Food court,https://abdulbaasithere.github.io/cafe-leads-demo/food.html
Atlantis Baba G,3.8,"9GGH+MW5 - Ground Floor, Capital Mall - near LULU hypermarket",,Abu Dhabi,AE,,+971 54 477 9735,Food court,https://www.google.com/maps/search/?api=1&query=Atlantis%20Baba%20G&query_place_id=ChIJe9pqQ2BHXj4RoQCL4Nkb-Wk,Food court,https://abdulbaasithere.github.io/cafe-leads-demo/atlantis-baba-g.html
Bangkok City,2.3,FCQ2+P92 Reem Mall,,Abu Dhabi,AE,,+971 58 974 9511,Restaurant,https://www.google.com/maps/search/?api=1&query=Bangkok%20City&query_place_id=ChIJkcpZNQBnXj4RerJvX9TtV98,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/bangkok-city.html
Chefs Taste Restaurant,3.4,"CCP6+2VQ - Food Court, Mushrif Mall",,Abu Dhabi,AE,,+971 50 706 4489,Restaurant,https://www.google.com/maps/search/?api=1&query=Chefs%20Taste%20Restaurant&query_place_id=ChIJf9mq9_xpXj4RvHh7-ZK50Ts,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/chefs-taste-restaurant.html
HC,4.8,Unnamed Road,,Abu Dhabi,AE,,,Restaurant,https://www.google.com/maps/search/?api=1&query=HC&query_place_id=ChIJRRkHzlJFXj4RSDs0Ng022FE,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/hc.html
lewafflecastlesweets,5.0,"forsan central mall, food court area",,Abu Dhabi,AE,,+971 54 755 8774,Food court,https://www.google.com/maps/search/?api=1&query=lewafflecastlesweets&query_place_id=ChIJfTQlcLBHXj4RV1zZ5SY35fM,Food court,https://abdulbaasithere.github.io/cafe-leads-demo/lewafflecastlesweets.html
Nuevo & Lounge 1,4.4,International Airport,,Abu Dhabi,AE,,+971 56 411 4594,Restaurant,https://www.google.com/maps/search/?api=1&query=Nuevo%20%26%20Lounge%201&query_place_id=ChIJO3FISZdJXj4RZQCq-O1ujps,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/nuevo-lounge-1.html
Burger28,3.9,"Off 28th Street MBZ City. Behind Eliteprivate School, Shabiya ME 9, Abu, Dhabi, Mussafah Shabiya, Abu Dhabi",,Abu Dhabi,AE,,+971 56 685 4003,"Fast food restaurant, Hamburger restaurant, Restaurant",https://www.google.com/maps/search/?api=1&query=Burger28&query_place_id=ChIJIb5x71tHXj4Rwup-kKi-SN0,Fast food restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/burger28.html
BISMI CAFE AND RESTAURANT,4.9,F9G4+WHC Daratul Miya - Medina St,,Abu Dhabi,AE,,+971 50 405 4552,Restaurant,https://www.google.com/maps/search/?api=1&query=BISMI%20CAFE%20AND%20RESTAURANT&query_place_id=ChIJLf3BJnBnXj4RDhZWHrn9WD4,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/bismi-cafe-and-restaurant.html
Masala Mantra Restaurant Abu Dhabi,4.2,Food Court - Madinat Zayed shopping center - 2nd floor,,Abu Dhabi,AE,,+971 2 585 7675,Restaurant,https://www.google.com/maps/search/?api=1&query=Masala%20Mantra%20Restaurant%20Abu%20Dhabi&query_place_id=ChIJpTBQOmJnXj4RmhhQv28w8yQ,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/masala-mantra-restaurant-abu-dhabi.html
Hawa Mahal,4.5,,,Abu Dhabi,AE,,+971 2 886 9339,Indian restaurant,https://www.google.com/maps/search/?api=1&query=Hawa%20Mahal&query_place_id=ChIJjb7oQrtDXj4Rbw_Z0zC5IgM,Indian restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/hawa-mahal.html
Almaty Restaurant Abu Dhabi,4.5,"between the cinema and food court, Al Wahda Mall - Third Floor",,Abu Dhabi,AE,,+971 54 706 7674,Kazakhstani restaurant,https://www.google.com/maps/search/?api=1&query=Almaty%20Restaurant%20Abu%20Dhabi&query_place_id=ChIJ9_QNcABnXj4R1S39GF1j0_M,Kazakhstani restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/almaty-restaurant-abu-dhabi.html
SMD Comfy Apartments,2.7,Building 42 Al bukhoush street old Airport Road Abudhabi Al Danah,,Abu Dhabi,AE,,+971 54 440 3245,Hotel,https://www.google.com/maps/search/?api=1&query=SMD%20Comfy%20Apartments&query_place_id=ChIJDUkVEHhBXj4RsGIoA3HE1Eo,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/smd-comfy-apartments.html
Flamingo Hotel Apartments,3.6,Madina Zayed Parking - المَرافِي - Sultan Bin Zayed The First St,,Abu Dhabi,AE,,+971 2 634 9555,Hotel,https://www.google.com/maps/search/?api=1&query=Flamingo%20Hotel%20Apartments&query_place_id=ChIJDalv52tmXj4RSE-FH1BkWLs,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/flamingo-hotel-apartments.html
Vasanta Bhavan Restaurant | Madinat Zayed Abudhabi,3.2,"S 14 , 2nd floor,lulu food court madinat zayed mall",,Abu Dhabi,AE,,+971 2 665 1355,"Restaurant, Indian restaurant, Vegetarian restaurant",https://www.google.com/maps/search/?api=1&query=Vasanta%20Bhavan%20Restaurant%20%7C%20Madinat%20Zayed%20Abudhabi&query_place_id=ChIJ937wlWxnXj4R746cJvQrzNA,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/vasanta-bhavan-restaurant-madinat-zayed-abudhabi.html
Century Hotel Apartments,3.9,"Zip Code: 54845, Salam Street",,إمارة دبيّ,AE,,+971 2 616 7999,Hotel,https://www.google.com/maps/search/?api=1&query=Century%20Hotel%20Apartments&query_place_id=ChIJk-UrSEVmXj4RLLhGurQ13ck,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/century-hotel-apartments.html
Mourouj Hotel Apartments,3.8,F9HC+28J - muroor road Sultan Bin Zayed The first - opposite Al Falah st,,Abu Dhabi,AE,,+971 2 634 5999,Hotel,https://www.google.com/maps/search/?api=1&query=Mourouj%20Hotel%20Apartments&query_place_id=ChIJwbHAvD9mXj4Rz4VkzsuE8qE,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/mourouj-hotel-apartments.html
Royal Regency Hotel Apartments,3.6,F9Q6+F4M - Hamdan Bin Mohammed St - behind Al Ahlia Hospital,,Abu Dhabi,AE,,,"Hotel, Apartments, Extended stay hotel",https://www.google.com/maps/search/?api=1&query=Royal%20Regency%20Hotel%20Apartments&query_place_id=ChIJ3yX3B2VmXj4RRY2XPXlnfhw,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/royal-regency-hotel-apartments.html
Jannah Place Abu Dhabi,4.4,"Delma Street, Crossing of Sheikh Rashid Bin Saeed Road formerly known as Airport Road - 13th St",,Abu Dhabi,AE,,,Hotel,https://www.google.com/maps/search/?api=1&query=Jannah%20Place%20Abu%20Dhabi&query_place_id=ChIJfey--SZmXj4Rhf4R6cb5mVs,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/jannah-place-abu-dhabi.html
Flamingo 1 Hotel Apartments,3.5,Soughiyyah St,,Abu Dhabi,AE,,+971 2 633 7600,Hotel,https://www.google.com/maps/search/?api=1&query=Flamingo%201%20Hotel%20Apartments&query_place_id=ChIJU_WFQGZmXj4R0PAIfLG23UE,Hotel,https://abdulbaasithere.github.io/cafe-leads-demo/flamingo-1-hotel-apartments.html
Tayn Roastery - Najda Street,5.0,Najda street,,Abu Dhabi,AE,,+971 55 284 6780,Nut store,https://www.google.com/maps/search/?api=1&query=Tayn%20Roastery%20-%20Najda%20Street&query_place_id=ChIJUwosqrpnXj4R8o4UZJEuNZI,Nut store,https://abdulbaasithere.github.io/cafe-leads-demo/tayn-roastery-najda-street.html
Al Omara Roastery - Airport Br محمصة الأمراء - شارع المطار,4.8,Airport Rd,,Abu Dhabi,AE,,+971 50 444 0311,"Coffee shop, Butcher shop, Candy store, Coffee roastery, Coffee store, Department store, Nut store, Produce market, Spice store, Supermarket",https://www.google.com/maps/search/?api=1&query=Al%20Omara%20Roastery%20-%20Airport%20Br%20%D9%85%D8%AD%D9%85%D8%B5%D8%A9%20%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D8%A7%D8%A1%20-%20%D8%B4%D8%A7%D8%B1%D8%B9%20%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D8%B1&query_place_id=ChIJjYbQ3RZnXj4RwtvaUT5nQ0o,Coffee shop,https://abdulbaasithere.github.io/cafe-leads-demo/al-omara-roastery-airport-br.html
Alshaeb Roasters,4.6,Sheikh Rashid Bin Saeed St,,Abu Dhabi,AE,,+971 2 674 1413,Coffee roastery,https://www.google.com/maps/search/?api=1&query=Alshaeb%20Roasters&query_place_id=ChIJZSfFk8FHXj4Rd_OPLneH4Hk,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/alshaeb-roasters.html
Al Carnival Roastery,5.0,6 - 12 40th St,,Abu Dhabi,AE,,+971 58 506 0717,Coffee roastery,https://www.google.com/maps/search/?api=1&query=Al%20Carnival%20Roastery&query_place_id=ChIJbcmLN0k5Xj4RO6pzdsT8y_Q,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/al-carnival-roastery.html
Tayn Roastery - Marafi Street,4.9,30 Al Marafi St,,Abu Dhabi,AE,,+971 52 658 0394,"Nut store, Supermarket",https://www.google.com/maps/search/?api=1&query=Tayn%20Roastery%20-%20Marafi%20Street&query_place_id=ChIJY24LjtRpXj4RujpDKQuSOyo,Nut store,https://abdulbaasithere.github.io/cafe-leads-demo/tayn-roastery-marafi-street.html
Roastery,3.6,W Abu Dhabi,,Abu Dhabi,AE,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=Roastery&query_place_id=ChIJXdBjrIZFXj4RSyb8DKKFts4,Coffee shop,https://abdulbaasithere.github.io/cafe-leads-demo/roastery.html
Lebanese Roaster - Baniyas Center - المحمصة اللبنانية مركز بني ياس,4.9,,,Abu Dhabi,AE,,+971 2 566 7770,Coffee roastery,https://www.google.com/maps/search/?api=1&query=Lebanese%20Roaster%20-%20Baniyas%20Center%20-%20%D8%A7%D9%84%D9%85%D8%AD%D9%85%D8%B5%D8%A9%20%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9%20%D9%85%D8%B1%D9%83%D8%B2%20%D8%A8%D9%86%D9%8A%20%D9%8A%D8%A7%D8%B3&query_place_id=ChIJMRmjeGQ3Xj4RXzl3jzYsw-M,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/lebanese-roaster-baniyas-center.html
المحمصة الأوروبية(ALOROBIA ROASTERY),4.3,22 - 33 As Sunnaʹ St,,Abu Dhabi,AE,,+971 56 442 3391,Coffee roastery,https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D8%AD%D9%85%D8%B5%D8%A9%20%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9(ALOROBIA%20ROASTERY)&query_place_id=ChIJMy3wbwBHXj4RBpj3a0MRIdc,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/alorobia-roastery.html
Todd English Market and Pub,4.9,International - Airport Road,,Abu Dhabi,AE,,+971 54 725 3918,Family restaurant,https://www.google.com/maps/search/?api=1&query=Todd%20English%20Market%20and%20Pub&query_place_id=ChIJg_KnWJhPXj4Rnb4vNFys1ak,Family restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/todd-english-market-and-pub.html
هريس الفريج,4.9,10 Al Rasid St,,Abu Dhabi,AE,,+971 600 554321,Family restaurant,https://www.google.com/maps/search/?api=1&query=%D9%87%D8%B1%D9%8A%D8%B3%20%D8%A7%D9%84%D9%81%D8%B1%D9%8A%D8%AC&query_place_id=ChIJ45GCLQBHXj4R98I8QwIYfLE,Family restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/cafe-401.html
Grillies Restaurant and grill,4.0,1 Al Awsimah St,,Abu Dhabi,AE,,+971 2 555 7887,Family restaurant,https://www.google.com/maps/search/?api=1&query=Grillies%20Restaurant%20and%20grill&query_place_id=ChIJFxxTNBc5Xj4Rmw7E7ZuEVgk,Family restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/grillies-restaurant-and-grill.html
Royal Dhalal Palace restaurant,4.6,5 Riqʹat Hasan St,,Abu Dhabi,AE,,+971 2 551 9444,Family restaurant,https://www.google.com/maps/search/?api=1&query=Royal%20Dhalal%20Palace%20restaurant&query_place_id=ChIJqeJV0Ls5Xj4Rncmn64bjnFg,Family restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/royal-dhalal-palace-restaurant.html
Family Refreshments FRC. (Restaurant),4.0,behind Modern Bakery,,Abu Dhabi,AE,,+971 50 692 5269,"Restaurant, Chinese noodle restaurant, Juice shop, Shawarma restaurant",https://www.google.com/maps/search/?api=1&query=Family%20Refreshments%20FRC.%20(Restaurant)&query_place_id=ChIJf3Uck6lnXj4Ro5NyU0Xuzpw,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/family-refreshments-frc-restaurant.html
Good Burger Madinat Zayed.,4.1,43 شارع أبو البُخُوش الدانة - opposite Baby Shop,,Abu Dhabi,AE,,+971 2 672 8272,Family restaurant,https://www.google.com/maps/search/?api=1&query=Good%20Burger%20Madinat%20Zayed.&query_place_id=ChIJ6bJWfNFnXj4Rh3FCAY52iqc,Family restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/good-burger-madinat-zayed.html
Sarah’s kitchen Pakistani home cooked food,4.7,,,Abu Dhabi,AE,,+971 56 801 1202,Family restaurant,https://www.google.com/maps/search/?api=1&query=Sarah%E2%80%99s%20kitchen%20Pakistani%20home%20cooked%20food&query_place_id=ChIJ2zLTGwBnXj4RNkgCpNCctvg,Family restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/sarahs-kitchen-pakistani-home-cooked-food.html
Al Exlance Restaurant مطعم الإكسلانس للمأكولات المصرية,4.4,10 شارع التُّوشِيح,,Abu Dhabi,AE,,+971 56 382 0350,Family restaurant,https://www.google.com/maps/search/?api=1&query=Al%20Exlance%20Restaurant%20%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%84%D8%A7%D9%86%D8%B3%20%D9%84%D9%84%D9%85%D8%A3%D9%83%D9%88%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9&query_place_id=ChIJr6TibftpXj4RkdxwpjFJA6I,Family restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/al-exlance-restaurant.html
Everyday Roastery Coffee,5.0,4 Al Qeethari St,,Abu Dhabi,AE,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=Everyday%20Roastery%20Coffee&query_place_id=ChIJxXsbSwBHXj4Rmnsz23tKsBM,Coffee shop,https://abdulbaasithere.github.io/cafe-leads-demo/everyday-roastery-coffee.html
Olive Roastery LLC,4.9,10th St,,Abu Dhabi,AE,,+971 50 164 7671,Chocolate shop,https://www.google.com/maps/search/?api=1&query=Olive%20Roastery%20LLC&query_place_id=ChIJfSXsuE45Xj4RpLGMupbkGT4,Chocolate shop,https://abdulbaasithere.github.io/cafe-leads-demo/olive-roastery-llc.html
Roots Roastery - Khalifa City محمصة رووتس - مدينة خليفة,5.0,8 Al Bidayat 1 St,,Abu Dhabi,AE,,+971 54 421 0435,Nut store,https://www.google.com/maps/search/?api=1&query=Roots%20Roastery%20-%20Khalifa%20City%20%D9%85%D8%AD%D9%85%D8%B5%D8%A9%20%D8%B1%D9%88%D9%88%D8%AA%D8%B3%20-%20%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%AE%D9%84%D9%8A%D9%81%D8%A9&query_place_id=ChIJjRP-mjtHXj4RKoswMGEQB_0,Nut store,https://abdulbaasithere.github.io/cafe-leads-demo/roots-roastery-khalifa-city.html
Fabcon Roastery,5.0,Razim St,,Abu Dhabi,AE,,+971 52 385 2386,Coffee roastery,https://www.google.com/maps/search/?api=1&query=Fabcon%20Roastery&query_place_id=ChIJQw04lRU5Xj4RDzVN5Wedr_o,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/fabcon-roastery.html
Bake Studio,4.7,Dawhat Ar Ridaym St,,Abu Dhabi,AE,,+971 58 143 9042,"Bakery, Coffee shop",https://www.google.com/maps/search/?api=1&query=Bake%20Studio&query_place_id=ChIJ9cAZC1xpXj4RwRKGdm3xD6A,Bakery,https://abdulbaasithere.github.io/cafe-leads-demo/bake-studio.html
Village Bakery,4.9,Liwa Village,,Abu Dhabi,AE,,+971 2 882 5008,Bakery,https://www.google.com/maps/search/?api=1&query=Village%20Bakery&query_place_id=ChIJT4WKJABpXj4RF5R4rFwspnY,Bakery,https://abdulbaasithere.github.io/cafe-leads-demo/village-bakery.html
Flaky Pastry Croissant Co. The Galleria Mall,4.7,The Galleria Mall - Ground Floor - Hamouda Bin Ali Al Dhaheri St,,Abu Dhabi,AE,,+971 50 235 4648,Bakery,https://www.google.com/maps/search/?api=1&query=Flaky%20Pastry%20Croissant%20Co.%20The%20Galleria%20Mall&query_place_id=ChIJod0SWQNnXj4R8qXnlwCStAA,Bakery,https://abdulbaasithere.github.io/cafe-leads-demo/flaky-pastry-croissant-co-the-galleria-mall.html
Vivace specialty coffee,4.7,,,Abu Dhabi,AE,,+971 50 726 1153,Coffee roastery,https://www.google.com/maps/search/?api=1&query=Vivace%20specialty%20coffee&query_place_id=ChIJjdIvMrZpXj4RZwk8PZ0ug3M,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/vivace-specialty-coffee.html
محمصة الأمراء - Al Omara Roastery,4.7,Intersection Muroor Road with Dalma Road,,Abu Dhabi,AE,,+971 54 454 4888,"Coffee roastery, Cheese shop, Chocolate cafe, Coffee wholesaler, Food products supplier, Grocery store, Nut store",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AD%D9%85%D8%B5%D8%A9%20%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D8%A7%D8%A1%20-%20Al%20Omara%20Roastery&query_place_id=ChIJYfZcsilmXj4RNQHA7_YqDWs,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/al-omara-roastery.html
Gardens Roastery,4.4,8GPM+5Q4 - 36th St,,Abu Dhabi,AE,,+971 55 520 9964,Coffee roastery,https://www.google.com/maps/search/?api=1&query=Gardens%20Roastery&query_place_id=ChIJwTDZTaY4Xj4Rvafjfr7ONMY,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/gardens-roastery.html
Roots Roastery محمصة رووتس,4.6,An Noud St,,Abu Dhabi,AE,,+971 56 641 9166,"Coffee shop, Candy store, Chocolate shop, Nut store, Health food store, Organic food store",https://www.google.com/maps/search/?api=1&query=Roots%20Roastery%20%D9%85%D8%AD%D9%85%D8%B5%D8%A9%20%D8%B1%D9%88%D9%88%D8%AA%D8%B3&query_place_id=ChIJHwmeUuRHXj4Rwqvdt1PeqMQ,Coffee shop,https://abdulbaasithere.github.io/cafe-leads-demo/roots-roastery.html
GOLDENBEAN ROASTERS,5.0,Al Marafi St,,Abu Dhabi,AE,,+971 56 200 4201,Coffee roastery,https://www.google.com/maps/search/?api=1&query=GOLDENBEAN%20ROASTERS&query_place_id=ChIJF5S8R5ZnXj4R07yCEtaxZx8,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/goldenbean-roasters.html
Lebanese Roaster - Khalifa A - المحمصة اللبنانية خليفة أ,4.7,86 - 16 شارع الياس العَالي,,Abu Dhabi,AE,,+971 2 555 1938,Coffee roastery,https://www.google.com/maps/search/?api=1&query=Lebanese%20Roaster%20-%20Khalifa%20A%20-%20%D8%A7%D9%84%D9%85%D8%AD%D9%85%D8%B5%D8%A9%20%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9%20%D8%AE%D9%84%D9%8A%D9%81%D8%A9%20%D8%A3&query_place_id=ChIJL45O-9FHXj4RsYIK3h_sXpM,Coffee roastery,https://abdulbaasithere.github.io/cafe-leads-demo/lebanese-roaster-khalifa-a.html
Charleys Philly Steaks,3.4,The Galleria,,Abu Dhabi,AE,,+971 2 586 8493,Restaurant,https://www.google.com/maps/search/?api=1&query=Charleys%20Philly%20Steaks&query_place_id=ChIJlRNwj81nXj4RyJtMVKN8wB0,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/charleys-philly-steaks.html
Cafe Monsieur Croque,3.6,"CJGW+MJ3 Departure terminal T1, AUH",,Abu Dhabi,AE,,,Cafe,https://www.google.com/maps/search/?api=1&query=Cafe%20Monsieur%20Croque&query_place_id=ChIJI5FDD_1JXj4RJNdw965aeHk,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/cafe-monsieur-croque.html
Burger Master Cafeteria,4.5,MUSAFFA - Al Mariyah St,,Abu Dhabi,AE,,+971 54 995 3452,"Food court, Fast food restaurant, Cafe, Hamburger restaurant, Juice bar, Sandwich shop, Shawarma restaurant, Snack bar",https://www.google.com/maps/search/?api=1&query=Burger%20Master%20Cafeteria&query_place_id=ChIJk7XYq8A4Xj4RgWkMFpLs3VI,Food court,https://abdulbaasithere.github.io/cafe-leads-demo/burger-master-cafeteria.html
French Bakery,4.4,FJP5+G55 Yas Mall,,Abu Dhabi,AE,,,Cafe,https://www.google.com/maps/search/?api=1&query=French%20Bakery&query_place_id=ChIJt5B8c35FXj4R7q5vutut9Iw,Cafe,https://abdulbaasithere.github.io/cafe-leads-demo/french-bakery.html
OVE Artisan Bakery,4.2,,,Abu Dhabi,AE,,+971 54 446 9689,"Bakery, Coffee shop",https://www.google.com/maps/search/?api=1&query=OVE%20Artisan%20Bakery&query_place_id=ChIJOdFaQwBnXj4RJDvGU861Bu0,Bakery,https://abdulbaasithere.github.io/cafe-leads-demo/ove-artisan-bakery.html
NEW FAMILY RESTAURANT مطعم جديد العائلة,4.1,,,Abu Dhabi,AE,,+971 56 796 4463,Restaurant,https://www.google.com/maps/search/?api=1&query=NEW%20FAMILY%20RESTAURANT%20%D9%85%D8%B7%D8%B9%D9%85%20%D8%AC%D8%AF%D9%8A%D8%AF%20%D8%A7%D9%84%D8%B9%D8%A7%D8%A6%D9%84%D8%A9&query_place_id=ChIJ271um6Y4Xj4RcnaFFSrbS2s,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/new-family-restaurant.html
Rahmath Calicut Restaurant Musaffah Branch,4.5,Ar Rayat st - opp. Al Salam English School,,Abu Dhabi,AE,,+971 54 224 1135,Restaurant,https://www.google.com/maps/search/?api=1&query=Rahmath%20Calicut%20Restaurant%20Musaffah%20Branch&query_place_id=ChIJxS686Ok5Xj4RIf5c3y2_i3A,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/rahmath-calicut-restaurant-musaffah-branch.html
Al Tumair Restaurant,4.9,,,Abu Dhabi,AE,,+971 2 633 4403,Restaurant,https://www.google.com/maps/search/?api=1&query=Al%20Tumair%20Restaurant&query_place_id=ChIJbwGpeRBDXj4RmSo864_-Q2U,Restaurant,https://abdulbaasithere.github.io/cafe-leads-demo/al-tumair-restaurant.html
Syrian roastery,4.3,,,Abu Dhabi,AE,,+971 2 552 4414,"Store, Coffee roastery, Nut store",https://www.google.com/maps/search/?api=1&query=Syrian%20roastery&query_place_id=ChIJ5wgL-6U4Xj4RnccZwPF6tdA,Store,https://abdulbaasithere.github.io/cafe-leads-demo/syrian-roastery.html
AL ANBAR ROASTERY,5.0,F9W9+5WV,,Abu Dhabi,AE,,+971 56 763 6402,Chocolate shop,https://www.google.com/maps/search/?api=1&query=AL%20ANBAR%20ROASTERY&query_place_id=ChIJ456rdwBnXj4RmQ_4g9usaDM,Chocolate shop,https://abdulbaasithere.github.io/cafe-leads-demo/al-anbar-roastery.html
